# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  169       6.788326770872e-10       1.292250585816e-13      -5.839924991222e-12       1.333266659333e-15       2.544997828792e-12       4.728191652206e-13      -2.886524456509e-15 
  170       6.826559743023e-10       1.277961255220e-13      -5.779737940481e-12       1.350806589284e-15       2.501524223216e-12       4.664933401846e-13      -2.827061817041e-15 
  171       6.864276402320e-10       1.263482048920e-13      -5.715809093810e-12       1.368492311359e-15       2.459006783302e-12       4.602909854444e-13      -2.768576615127e-15 
  172       6.901462905269e-10       1.248844118647e-13      -5.648131483282e-12       1.386323985228e-15       2.417417090390e-12       4.542100666376e-13      -2.710805064921e-15 
  173       6.938105166507e-10       1.234079839589e-13      -5.576700411889e-12       1.404301746964e-15       2.376723037585e-12       4.482481150537e-13      -2.653468363500e-15 
  174       6.974189581917e-10       1.219222459520e-13      -5.501513345376e-12       1.422425492386e-15       2.336893244051e-12       4.424002587044e-13      -2.596288345711e-15 
  175       7.009705271809e-10       1.204304982073e-13      -5.422569495508e-12       1.440694208016e-15       2.297910846297e-12       4.366531521906e-13      -2.539036378933e-15 
  176       7.044642015760e-10       1.189361220689e-13      -5.339870277922e-12       1.459106584234e-15       2.259760712125e-12       4.309905306801e-13      -2.481488045352e-15 
  177       7.078989541912e-10       1.174426170163e-13      -5.253419495018e-12       1.477661225342e-15       2.222425009949e-12       4.253951095003e-13      -2.423407442729e-15 
  178       7.112737526329e-10       1.159536020420e-13      -5.163223374717e-12       1.496356648301e-15       2.185883158365e-12       4.198485679481e-13      -2.364547012444e-15 
  179       7.145875592358e-10       1.144728170300e-13      -5.069290609218e-12       1.515191281470e-15       2.150111775710e-12       4.143315330993e-13      -2.304647367535e-15 
  180       7.178393309980e-10       1.130041241346e-13      -4.971632393754e-12       1.534163463342e-15       2.115084629630e-12       4.088235636183e-13      -2.243437120745e-15 
  181       7.210280225547e-10       1.115514521529e-13      -4.870261848217e-12       1.553271530936e-15       2.080776361690e-12       4.033104896510e-13      -2.180761269522e-15 
  182       7.241525954944e-10       1.101186218496e-13      -4.765192149969e-12       1.572514095393e-15       2.047174095784e-12       3.978071151460e-13      -2.116978059096e-15 
  183       7.272120096573e-10       1.087095094381e-13      -4.656438327510e-12       1.591889785795e-15       2.014266652735e-12       3.923362834303e-13      -2.052593237640e-15 
  184       7.302052201114e-10       1.073281035072e-13      -4.544017900596e-12       1.611397160545e-15       1.982040821300e-12       3.869216929576e-13      -1.988134613280e-15 
  185       7.331311770996e-10       1.059785061914e-13      -4.427950916742e-12       1.631034706435e-15       1.950481321484e-12       3.815879079141e-13      -1.924152350434e-15 
  186       7.359888259867e-10       1.046649343415e-13      -4.308259987733e-12       1.650800837711e-15       1.919570767862e-12       3.763603688250e-13      -1.861219266164e-15 
  187       7.387771072055e-10       1.033917206957e-13      -4.184970326134e-12       1.670693895138e-15       1.889289632887e-12       3.712654031601e-13      -1.799931126519e-15 
  188       7.414949562045e-10       1.021633150502e-13      -4.058109781796e-12       1.690712145064e-15       1.859616210214e-12       3.663302359404e-13      -1.740906942878e-15 
  189       7.441413429552e-10       1.009842100803e-13      -3.927708215214e-12       1.710854032492e-15       1.830529688191e-12       3.615757874291e-13      -1.684620735898e-15 
  190       7.467153939296e-10       9.985871008600e-14      -3.793795488452e-12       1.731118963652e-15       1.802019707011e-12       3.569944343767e-13      -1.630881967363e-15 
  191       7.492162792859e-10       9.879114693324e-14      -3.656403391853e-12       1.751506581072e-15       1.774077456935e-12       3.525705799447e-13      -1.579316212534e-15 
  192       7.516431742174e-10       9.778595473970e-14      -3.515566327558e-12       1.772016514822e-15       1.746692607123e-12       3.482877016739e-13      -1.529529887054e-15 
  193       7.539952590313e-10       9.684767079370e-14      -3.371321343802e-12       1.792648382431e-15       1.719853279344e-12       3.441283379873e-13      -1.481109980103e-15 
  194       7.562717192280e-10       9.598093647312e-14      -3.223708169201e-12       1.813401788799e-15       1.693546021682e-12       3.400740746927e-13      -1.433623787568e-15 
  195       7.584717455799e-10       9.519049816424e-14      -3.072769247045e-12       1.834276326111e-15       1.667755782252e-12       3.361055314858e-13      -1.386618645204e-15 
  196       7.605945342110e-10       9.448120818063e-14      -2.918549769596e-12       1.855271573750e-15       1.642465882900e-12       3.322023484526e-13      -1.339621661792e-15 
  197       7.626393113355e-10       9.385793521795e-14      -2.761096646835e-12       1.876387023736e-15       1.617660264457e-12       3.283465100290e-13      -1.292233805038e-15 
  198       7.646054093221e-10       9.332528653327e-14      -2.600455257602e-12       1.897621851141e-15       1.593330459544e-12       3.245326149359e-13      -1.244420356084e-15 
  199       7.664921963300e-10       9.288786727309e-14      -2.436672527582e-12       1.918975126762e-15       1.569469077672e-12       3.207583292914e-13      -1.196241125651e-15 
  200       7.682990523011e-10       9.255036975506e-14      -2.269798004383e-12       1.940445889785e-15       1.546067560183e-12       3.170211131773e-13      -1.147758026014e-15 
  201       7.700253691140e-10       9.231757410860e-14      -2.099883888551e-12       1.962033147467e-15       1.523116160939e-12       3.133182174093e-13      -1.099035094443e-15 
  202       7.716705507399e-10       9.219434891542e-14      -1.926985064585e-12       1.983735874824e-15       1.500603927028e-12       3.096466803072e-13      -1.050138516635e-15 
  203       7.732340133967e-10       9.218565185014e-14      -1.751159131953e-12       2.005553014316e-15       1.478518679453e-12       3.060033244653e-13      -1.001136650148e-15 
  204       7.747151857045e-10       9.229653032080e-14      -1.572466436101e-12       2.027483475531e-15       1.456846993836e-12       3.023847535227e-13      -9.521000478341e-16 
  205       7.761135253598e-10       9.253201413326e-14      -1.390968867740e-12       2.049525874955e-15       1.435576045604e-12       2.987871357744e-13      -9.030891400618e-16 
  206       7.774285701404e-10       9.289678377554e-14      -1.206726102526e-12       2.071677735633e-15       1.414699329691e-12       2.952055448284e-13      -8.541162712865e-16 
  207       7.786598907772e-10       9.339548010116e-14      -1.019799157458e-12       2.093936230758e-15       1.394211304798e-12       2.916345664654e-13      -8.051810457200e-16 
  208       7.798070749567e-10       9.403281054754e-14      -8.302516262689e-13       2.116298437502e-15       1.374105551014e-12       2.880685038339e-13      -7.562824178602e-16 
  209       7.808697275225e-10       9.481354946983e-14      -6.381497069377e-13       2.138761335960e-15       1.354374755813e-12       2.845013736144e-13      -7.074186808565e-16 
  210       7.818474706777e-10       9.574253847462e-14      -4.435622292039e-13       2.161321808094e-15       1.335010700045e-12       2.809269021844e-13      -6.585874548754e-16 
  211       7.827399441861e-10       9.682468675368e-14      -2.465606820819e-13       2.183976636685e-15       1.316004243936e-12       2.773385217826e-13      -6.097856754666e-16 
  212       7.835468055745e-10       9.806497141772e-14      -4.721924137522e-14       2.206722504276e-15       1.297345313082e-12       2.737293666736e-13      -5.610095819282e-16 
  213       7.842677303344e-10       9.946843783013e-14       1.543852028097e-13       2.229555992117e-15       1.279022884444e-12       2.700922693129e-13      -5.122547056726e-16 
  214       7.849024300236e-10       1.010400715574e-13       3.581748106754e-13       2.252473753603e-15       1.261026503366e-12       2.664249054323e-13      -4.635379709558e-16 
  215       7.854507075053e-10       1.027844039541e-13       5.640762755895e-13       2.275473049719e-15       1.243350977114e-12       2.627456219357e-13      -4.149656735961e-16 
  216       7.859124058139e-10       1.047058806982e-13       7.720156567783e-13       2.298551247569e-15       1.225991969918e-12       2.590786660328e-13      -3.666700514064e-16 
  217       7.862873908364e-10       1.068089877900e-13       9.819165976245e-13       2.321705648523e-15       1.208944490352e-12       2.554491414810e-13      -3.187876282996e-16 
  218       7.865755515605e-10       1.090982515518e-13       1.193700302827e-12       2.344933487624e-15       1.192202881322e-12       2.518830181793e-13      -2.714592603263e-16 
  219       7.867768003238e-10       1.115782386261e-13       1.407285515560e-12       2.368231932986e-15       1.175760810059e-12       2.484071417620e-13      -2.248301817122e-16 
  220       7.868910730616e-10       1.142535559746e-13       1.622588494636e-12       2.391598085198e-15       1.159611258102e-12       2.450492431921e-13      -1.790500508957e-16 
  221       7.869183295559e-10       1.171288508777e-13       1.839522991660e-12       2.415028976725e-15       1.143746511291e-12       2.418379483551e-13      -1.342729965654e-16 
  222       7.868585536840e-10       1.202088109327e-13       2.058000228196e-12       2.438521571306e-15       1.128158149754e-12       2.388027876527e-13      -9.065766369780e-17 
  223       7.867117607509e-10       1.234980307027e-13       2.277930636072e-12       2.462073065994e-15       1.112838147855e-12       2.359644181492e-13      -4.831571155824e-17 
  224       7.864780194989e-10       1.270006020977e-13       2.499229250495e-12       2.485681820160e-15       1.097782273693e-12       2.333045685855e-13      -7.153517116226e-18 
  225       7.861574320008e-10       1.307204975358e-13       2.721810621051e-12       2.509346485325e-15       1.082986889789e-12       2.307941718166e-13       3.297966293295e-17 
  226       7.857501269672e-10       1.346617005962e-13       2.945587061363e-12       2.533065708056e-15       1.068447855551e-12       2.284029639554e-13       7.224114036535e-17 
  227       7.852562600124e-10       1.388282056979e-13       3.170468630485e-12       2.556838130087e-15       1.054160519934e-12       2.260994704546e-13       1.107948732249e-16 
  228       7.846760139199e-10       1.432240177782e-13       3.396363114304e-12       2.580662388451e-15       1.040119714094e-12       2.238509921872e-13       1.488115436203e-16 
  229       7.840095989078e-10       1.478531519712e-13       3.623176006927e-12       2.604537115610e-15       1.026319744043e-12       2.216235915280e-13       1.864686355210e-16 
  230       7.832572528945e-10       1.527196332864e-13       3.850810492083e-12       2.628460939580e-15       1.012754383301e-12       2.193820784350e-13       2.239505125548e-16 
  231       7.824192417641e-10       1.578274962871e-13       4.079167424516e-12       2.652432484063e-15       9.994168655576e-13       2.170899965302e-13       2.614484958035e-16 
  232       7.814958586230e-10       1.631806396682e-13       4.308147699267e-12       2.676450136258e-15       9.863007879516e-13       2.147181543891e-13       2.991146378080e-16 
  233       7.804874209671e-10       1.687823806245e-13       4.537659561404e-12       2.700511334019e-15       9.734028984204e-13       2.122708365702e-13       3.369196956235e-16 
  234       7.793942738530e-10       1.746358721754e-13       4.767611714345e-12       2.724613234664e-15       9.607204672784e-13       2.097611939269e-13       3.747864853477e-16 
  235       7.782167911535e-10       1.807442451365e-13       4.997910959570e-12       2.748752942921e-15       9.482503868623e-13       2.072028498332e-13       4.126353677175e-16 
  236       7.769553758207e-10       1.871106074760e-13       5.228462183319e-12       2.772927510544e-15       9.359891662082e-13       2.046099052347e-13       4.503842231147e-16 
  237       7.756104601496e-10       1.937380436716e-13       5.459168343293e-12       2.797133935921e-15       9.239329257281e-13       2.019969436993e-13       4.879484265716e-16 
  238       7.741825060412e-10       2.006296140666e-13       5.689930455342e-12       2.821369163695e-15       9.120773918863e-13       1.993790364682e-13       5.252408227775e-16 
  239       7.726720052660e-10       2.077883542263e-13       5.920647580169e-12       2.845630084367e-15       9.004178918764e-13       1.967717475065e-13       5.621717010842e-16 
  240       7.710794797270e-10       2.152172742946e-13       6.151216810022e-12       2.869913533918e-15       8.889493482976e-13       1.941911385546e-13       5.986487705121e-16 
  241       7.694054817236e-10       2.229193583506e-13       6.381533255394e-12       2.894216293414e-15       8.776662738314e-13       1.916537741786e-13       6.345771347559e-16 
  242       7.676505921820e-10       2.308974212068e-13       6.611492575862e-12       2.918535039787e-15       8.665634960939e-13       1.891735073847e-13       6.698827603739e-16 
  243       7.658154146872e-10       2.391536706676e-13       6.840998767445e-12       2.942866195705e-15       8.556383911153e-13       1.867516135052e-13       7.045844846114e-16 
  244       7.639005816063e-10       2.476901179336e-13       7.069956813548e-12       2.967206070000e-15       8.448887726431e-13       1.843860781059e-13       7.387262506503e-16 
  245       7.619067563473e-10       2.565087168829e-13       7.298270174499e-12       2.991550905217e-15       8.343121701279e-13       1.820747620184e-13       7.723540232917e-16 
  246       7.598346336172e-10       2.656113631367e-13       7.525840779436e-12       3.015896877131e-15       8.239058248900e-13       1.798153998217e-13       8.055158119027e-16 
  247       7.576849396822e-10       2.749998931250e-13       7.752569018194e-12       3.040240094254e-15       8.136666862858e-13       1.776055983234e-13       8.382616933624e-16 
  248       7.554584326264e-10       2.846760831521e-13       7.978353733194e-12       3.064576597354e-15       8.035914078746e-13       1.754428350409e-13       8.706438350082e-16 
  249       7.531559026109e-10       2.946416484620e-13       8.203092211332e-12       3.088902358964e-15       7.936763435853e-13       1.733244566825e-13       9.027165175822e-16 
